"SECONDS";"PID";"VALUE";"UNITS";
"36848.853689";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36848.853689";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.74";"V";
"36848.853689";"Motordrehzahl";"4889";"rpm";
"36848.853689";"Motordrehzahl x1000";"4.9";"rpm";
"36848.853689";"Zündzeitpunkt";"35";"°";
"36849.1096964";"Abs. Drosselklappenstellung";"30.19607843137255";"%";
"36849.1096964";"Eingangsspannung Steuergerät";"14.218";"V";
"36849.1096964";"Gaspedalstellung D";"48.627450980392155";"%";
"36849.1096964";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36849.1096964";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.585";"V";
"36849.1096964";"Motordrehzahl";"4984";"rpm";
"36849.1096964";"Motordrehzahl x1000";"5";"rpm";
"36849.1096964";"Zündzeitpunkt";"33";"°";
"36849.3083542";"Abs. Drosselklappenstellung";"31.764705882352942";"%";
"36849.3083542";"Eingangsspannung Steuergerät";"14.218";"V";
"36849.3083542";"Gaspedalstellung D";"52.15686274509804";"%";
"36849.3083542";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"1.5625";"%";
"36849.3083542";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.76";"V";
"36849.3083542";"Motordrehzahl";"5034";"rpm";
"36849.3083542";"Motordrehzahl x1000";"5";"rpm";
"36849.3083542";"Zündzeitpunkt";"32";"°";
"36849.4617293";"Abs. Drosselklappenstellung";"31.764705882352942";"%";
"36849.4617293";"Eingangsspannung Steuergerät";"14.218";"V";
"36849.4617293";"Gaspedalstellung D";"51.76470588235294";"%";
"36849.4617293";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"1.5625";"%";
"36849.4617293";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.78";"V";
"36849.4617293";"Motordrehzahl";"5071";"rpm";
"36849.4617293";"Motordrehzahl x1000";"5.1";"rpm";
"36849.4617293";"Zündzeitpunkt";"32";"°";
"36849.6423694";"Abs. Drosselklappenstellung";"31.764705882352942";"%";
"36849.6423694";"Eingangsspannung Steuergerät";"14.218";"V";
"36849.6423694";"Gaspedalstellung D";"51.372549019607845";"%";
"36849.6423694";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0.78125";"%";
"36849.6423694";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.76";"V";
"36849.6423694";"Motordrehzahl";"5094";"rpm";
"36849.6423694";"Motordrehzahl x1000";"5.1";"rpm";
"36849.6423694";"Zündzeitpunkt";"32";"°";
"36849.8521811";"Abs. Drosselklappenstellung";"31.764705882352942";"%";
"36849.8521811";"Eingangsspannung Steuergerät";"14.296";"V";
"36849.8521811";"Gaspedalstellung D";"50.588235294117645";"%";
"36849.8521811";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36849.8521811";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.74";"V";
"36849.8521811";"Motordrehzahl";"5156";"rpm";
"36849.8521811";"Motordrehzahl x1000";"5.2";"rpm";
"36849.8521811";"Zündzeitpunkt";"33";"°";
"36850.0817055";"Abs. Drosselklappenstellung";"31.372549019607842";"%";
"36850.0817055";"Eingangsspannung Steuergerät";"14.218";"V";
"36850.0817055";"Gaspedalstellung D";"49.80392156862745";"%";
"36850.0817055";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"-0.78125";"%";
"36850.0817055";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.66";"V";
"36850.0817055";"Motordrehzahl";"5188";"rpm";
"36850.0817055";"Motordrehzahl x1000";"5.2";"rpm";
"36850.0817055";"Zündzeitpunkt";"33";"°";
"36850.2745601";"Abs. Drosselklappenstellung";"29.41176470588235";"%";
"36850.2745601";"Eingangsspannung Steuergerät";"14.296";"V";
"36850.2745601";"Gaspedalstellung D";"43.92156862745098";"%";
"36850.2745601";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36850.2745601";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.76";"V";
"36850.2745601";"Motordrehzahl";"5223";"rpm";
"36850.2745601";"Motordrehzahl x1000";"5.2";"rpm";
"36850.2745601";"Zündzeitpunkt";"34";"°";
"36850.513912";"Abs. Drosselklappenstellung";"28.235294117647058";"%";
"36850.513912";"Eingangsspannung Steuergerät";"14.296";"V";
"36850.513912";"Gaspedalstellung D";"40.78431372549019";"%";
"36850.513912";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36850.513912";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.74";"V";
"36850.513912";"Motordrehzahl";"5243";"rpm";
"36850.513912";"Motordrehzahl x1000";"5.2";"rpm";
"36850.513912";"Zündzeitpunkt";"38";"°";
"36850.6828652";"Abs. Drosselklappenstellung";"27.45098039215686";"%";
"36850.6828652";"Eingangsspannung Steuergerät";"14.218";"V";
"36850.6828652";"Gaspedalstellung D";"38.8235294117647";"%";
"36850.6828652";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36850.6828652";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.74";"V";
"36850.6828652";"Motordrehzahl";"5259";"rpm";
"36850.6828652";"Motordrehzahl x1000";"5.3";"rpm";
"36850.6828652";"Zündzeitpunkt";"40";"°";
"36850.8726774";"Abs. Drosselklappenstellung";"26.274509803921568";"%";
"36850.8726774";"Eingangsspannung Steuergerät";"14.296";"V";
"36850.8726774";"Gaspedalstellung D";"35.68627450980392";"%";
"36850.8726774";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"-0.78125";"%";
"36850.8726774";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.605";"V";
"36850.8726774";"Motordrehzahl";"5289";"rpm";
"36850.8726774";"Motordrehzahl x1000";"5.3";"rpm";
"36850.8726774";"Zündzeitpunkt";"41";"°";
"36851.0775154";"Abs. Drosselklappenstellung";"25.098039215686274";"%";
"36851.0775154";"Eingangsspannung Steuergerät";"14.296";"V";
"36851.0775154";"Gaspedalstellung D";"32.15686274509804";"%";
"36851.0775154";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"-0.78125";"%";
"36851.0775154";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.17500000000000002";"V";
"36851.0775154";"Motordrehzahl";"5271";"rpm";
"36851.0775154";"Motordrehzahl x1000";"5.3";"rpm";
"36851.0775154";"Zündzeitpunkt";"43";"°";
"36851.3614921";"Abs. Drosselklappenstellung";"23.529411764705884";"%";
"36851.3614921";"Eingangsspannung Steuergerät";"14.218";"V";
"36851.3614921";"Gaspedalstellung D";"29.019607843137255";"%";
"36851.3614921";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36851.3614921";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.195";"V";
"36851.3614921";"Motordrehzahl";"5284";"rpm";
"36851.3614921";"Motordrehzahl x1000";"5.3";"rpm";
"36851.3614921";"Zündzeitpunkt";"47";"°";
"36851.5808157";"Abs. Drosselklappenstellung";"23.529411764705884";"%";
"36851.5808157";"Eingangsspannung Steuergerät";"14.296";"V";
"36851.5808157";"Gaspedalstellung D";"27.84313725490196";"%";
"36851.5808157";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36851.5808157";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.17500000000000002";"V";
"36851.5808157";"Motordrehzahl";"5278";"rpm";
"36851.5808157";"Motordrehzahl x1000";"5.3";"rpm";
"36851.5808157";"Zündzeitpunkt";"47";"°";
"36851.8534171";"Abs. Drosselklappenstellung";"23.137254901960784";"%";
"36851.8534171";"Eingangsspannung Steuergerät";"14.218";"V";
"36851.8534171";"Gaspedalstellung D";"27.84313725490196";"%";
"36851.8534171";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36851.8534171";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.115";"V";
"36851.8534171";"Motordrehzahl";"5268";"rpm";
"36851.8534171";"Motordrehzahl x1000";"5.3";"rpm";
"36851.8534171";"Zündzeitpunkt";"47";"°";
"36852.0123469";"Abs. Drosselklappenstellung";"24.705882352941178";"%";
"36852.0123469";"Eingangsspannung Steuergerät";"14.218";"V";
"36852.0123469";"Gaspedalstellung D";"36.470588235294116";"%";
"36852.0123469";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36852.0123469";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.31";"V";
"36852.0123469";"Motordrehzahl";"5279";"rpm";
"36852.0123469";"Motordrehzahl x1000";"5.3";"rpm";
"36852.0123469";"Zündzeitpunkt";"46";"°";
"36852.1925446";"Abs. Drosselklappenstellung";"27.84313725490196";"%";
"36852.1925446";"Eingangsspannung Steuergerät";"14.296";"V";
"36852.1925446";"Gaspedalstellung D";"41.96078431372549";"%";
"36852.1925446";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36852.1925446";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.155";"V";
"36852.1925446";"Motordrehzahl";"5264";"rpm";
"36852.1925446";"Motordrehzahl x1000";"5.3";"rpm";
"36852.1925446";"Zündzeitpunkt";"39";"°";
"36852.3746951";"Abs. Drosselklappenstellung";"26.666666666666668";"%";
"36852.3746951";"Eingangsspannung Steuergerät";"14.296";"V";
"36852.3746951";"Gaspedalstellung D";"34.90196078431372";"%";
"36852.3746951";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36852.3746951";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.8";"V";
"36852.3746951";"Motordrehzahl";"5320";"rpm";
"36852.3746951";"Motordrehzahl x1000";"5.3";"rpm";
"36852.3746951";"Zündzeitpunkt";"41";"°";
"36852.6536458";"Abs. Drosselklappenstellung";"24.313725490196077";"%";
"36852.6536458";"Eingangsspannung Steuergerät";"14.296";"V";
"36852.6536458";"Gaspedalstellung D";"30.19607843137255";"%";
"36852.6536458";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36852.6536458";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.155";"V";
"36852.6536458";"Motordrehzahl";"5305";"rpm";
"36852.6536458";"Motordrehzahl x1000";"5.3";"rpm";
"36852.6536458";"Zündzeitpunkt";"45";"°";
"36852.8179605";"Abs. Drosselklappenstellung";"23.137254901960784";"%";
"36852.8179605";"Eingangsspannung Steuergerät";"14.218";"V";
"36852.8179605";"Gaspedalstellung D";"24.705882352941178";"%";
"36852.8179605";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36852.8179605";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.78";"V";
"36852.8179605";"Motordrehzahl";"5329";"rpm";
"36852.8179605";"Motordrehzahl x1000";"5.3";"rpm";
"36852.8179605";"Zündzeitpunkt";"47";"°";
"36853.0176897";"Abs. Drosselklappenstellung";"21.96078431372549";"%";
"36853.0176897";"Eingangsspannung Steuergerät";"14.218";"V";
"36853.0176897";"Gaspedalstellung D";"23.92156862745098";"%";
"36853.0176897";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36853.0176897";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.74";"V";
"36853.0176897";"Motordrehzahl";"5308";"rpm";
"36853.0176897";"Motordrehzahl x1000";"5.3";"rpm";
"36853.0176897";"Zündzeitpunkt";"50";"°";
"36853.3011491";"Abs. Drosselklappenstellung";"21.568627450980394";"%";
"36853.3011491";"Eingangsspannung Steuergerät";"14.296";"V";
"36853.3011491";"Gaspedalstellung D";"21.96078431372549";"%";
"36853.3011491";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36853.3011491";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.485";"V";
"36853.3011491";"Motordrehzahl";"5273";"rpm";
"36853.3011491";"Motordrehzahl x1000";"5.3";"rpm";
"36853.3011491";"Zündzeitpunkt";"50";"°";
"36853.4825958";"Abs. Drosselklappenstellung";"18.03921568627451";"%";
"36853.4825958";"Eingangsspannung Steuergerät";"14.218";"V";
"36853.4825958";"Gaspedalstellung D";"17.647058823529413";"%";
"36853.4825958";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"-0.78125";"%";
"36853.4825958";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.74";"V";
"36853.4825958";"Motordrehzahl";"5168";"rpm";
"36853.4825958";"Motordrehzahl x1000";"5.2";"rpm";
"36853.4825958";"Zündzeitpunkt";"50";"°";
"36853.6661057";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"36853.6661057";"Eingangsspannung Steuergerät";"14.296";"V";
"36853.6661057";"Gaspedalstellung D";"12.549019607843137";"%";
"36853.6661057";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36853.6661057";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.23";"V";
"36853.6661057";"Motordrehzahl";"4847";"rpm";
"36853.6661057";"Motordrehzahl x1000";"4.8";"rpm";
"36853.6661057";"Zündzeitpunkt";"47";"°";
"36853.9910746";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"36853.9910746";"Eingangsspannung Steuergerät";"14.296";"V";
"36853.9910746";"Gaspedalstellung D";"12.549019607843137";"%";
"36853.9910746";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36853.9910746";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"36853.9910746";"Motordrehzahl";"4957";"rpm";
"36853.9910746";"Motordrehzahl x1000";"5";"rpm";
"36853.9910746";"Zündzeitpunkt";"47";"°";
"36854.152089";"Abs. Drosselklappenstellung";"15.294117647058824";"%";
"36854.152089";"Eingangsspannung Steuergerät";"14.296";"V";
"36854.152089";"Gaspedalstellung D";"13.333333333333334";"%";
"36854.152089";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36854.152089";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"36854.152089";"Motordrehzahl";"4785";"rpm";
"36854.152089";"Motordrehzahl x1000";"4.8";"rpm";
"36854.152089";"Zündzeitpunkt";"41";"°";
"36854.3728226";"Abs. Drosselklappenstellung";"19.607843137254903";"%";
"36854.3728226";"Eingangsspannung Steuergerät";"14.296";"V";
"36854.3728226";"Gaspedalstellung D";"26.274509803921568";"%";
"36854.3728226";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0.78125";"%";
"36854.3728226";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.035";"V";
"36854.3728226";"Motordrehzahl";"4739";"rpm";
"36854.3728226";"Motordrehzahl x1000";"4.7";"rpm";
"36854.3728226";"Zündzeitpunkt";"41";"°";
"36854.6736253";"Abs. Drosselklappenstellung";"28.627450980392158";"%";
"36854.6736253";"Eingangsspannung Steuergerät";"14.218";"V";
"36854.6736253";"Gaspedalstellung D";"44.705882352941174";"%";
"36854.6736253";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0.78125";"%";
"36854.6736253";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.055";"V";
"36854.6736253";"Motordrehzahl";"4620";"rpm";
"36854.6736253";"Motordrehzahl x1000";"4.6";"rpm";
"36854.6736253";"Zündzeitpunkt";"38";"°";
"36854.8851479";"Abs. Drosselklappenstellung";"30.19607843137255";"%";
"36854.8851479";"Eingangsspannung Steuergerät";"14.218";"V";
"36854.8851479";"Gaspedalstellung D";"46.666666666666664";"%";
"36854.8851479";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36854.8851479";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.8200000000000001";"V";
"36854.8851479";"Motordrehzahl";"4801";"rpm";
"36854.8851479";"Motordrehzahl x1000";"4.8";"rpm";
"36854.8851479";"Zündzeitpunkt";"33";"°";
"36855.2464979";"Abs. Drosselklappenstellung";"30.19607843137255";"%";
"36855.2464979";"Eingangsspannung Steuergerät";"14.218";"V";
"36855.2464979";"Gaspedalstellung D";"47.05882352941177";"%";
"36855.2464979";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36855.2464979";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.605";"V";
"36855.2464979";"Motordrehzahl";"4889";"rpm";
"36855.2464979";"Motordrehzahl x1000";"4.9";"rpm";
"36855.2464979";"Zündzeitpunkt";"33";"°";
"36855.4087917";"Abs. Drosselklappenstellung";"30.19607843137255";"%";
"36855.4087917";"Eingangsspannung Steuergerät";"14.218";"V";
"36855.4087917";"Gaspedalstellung D";"47.450980392156865";"%";
"36855.4087917";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36855.4087917";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.66";"V";
"36855.4087917";"Motordrehzahl";"4893";"rpm";
"36855.4087917";"Motordrehzahl x1000";"4.9";"rpm";
"36855.4087917";"Zündzeitpunkt";"33";"°";
"36855.5816645";"Abs. Drosselklappenstellung";"30.19607843137255";"%";
"36855.5816645";"Eingangsspannung Steuergerät";"14.218";"V";
"36855.5816645";"Gaspedalstellung D";"47.84313725490196";"%";
"36855.5816645";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36855.5816645";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.74";"V";
"36855.5816645";"Motordrehzahl";"4989";"rpm";
"36855.5816645";"Motordrehzahl x1000";"5";"rpm";
"36855.5816645";"Zündzeitpunkt";"33";"°";
"36855.7534956";"Abs. Drosselklappenstellung";"31.372549019607842";"%";
"36855.7534956";"Eingangsspannung Steuergerät";"14.296";"V";
"36855.7534956";"Gaspedalstellung D";"50.588235294117645";"%";
"36855.7534956";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36855.7534956";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.505";"V";
"36855.7534956";"Motordrehzahl";"5036";"rpm";
"36855.7534956";"Motordrehzahl x1000";"5";"rpm";
"36855.7534956";"Zündzeitpunkt";"32";"°";
"36855.9772243";"Abs. Drosselklappenstellung";"31.764705882352942";"%";
"36855.9772243";"Eingangsspannung Steuergerät";"14.218";"V";
"36855.9772243";"Gaspedalstellung D";"53.72549019607843";"%";
"36855.9772243";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"-0.78125";"%";
"36855.9772243";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.525";"V";
"36855.9772243";"Motordrehzahl";"5037";"rpm";
"36855.9772243";"Motordrehzahl x1000";"5";"rpm";
"36855.9772243";"Zündzeitpunkt";"32";"°";
"36856.1370525";"Abs. Drosselklappenstellung";"33.72549019607843";"%";
"36856.1370525";"Eingangsspannung Steuergerät";"14.218";"V";
"36856.1370525";"Gaspedalstellung D";"56.86274509803921";"%";
"36856.1370525";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0.78125";"%";
"36856.1370525";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.68";"V";
"36856.1370525";"Motordrehzahl";"5176";"rpm";
"36856.1370525";"Motordrehzahl x1000";"5.2";"rpm";
"36856.1370525";"Zündzeitpunkt";"31";"°";
"36856.4757757";"Abs. Drosselklappenstellung";"33.72549019607843";"%";
"36856.4757757";"Eingangsspannung Steuergerät";"14.296";"V";
"36856.4757757";"Gaspedalstellung D";"56.86274509803921";"%";
"36856.4757757";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36856.4757757";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.76";"V";
"36856.4757757";"Motordrehzahl";"5219";"rpm";
"36856.4757757";"Motordrehzahl x1000";"5.2";"rpm";
"36856.4757757";"Zündzeitpunkt";"32";"°";
"36856.6535775";"Abs. Drosselklappenstellung";"32.549019607843135";"%";
"36856.6535775";"Eingangsspannung Steuergerät";"14.218";"V";
"36856.6535775";"Gaspedalstellung D";"54.509803921568626";"%";
"36856.6535775";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36856.6535775";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.66";"V";
"36856.6535775";"Motordrehzahl";"5286";"rpm";
"36856.6535775";"Motordrehzahl x1000";"5.3";"rpm";
"36856.6535775";"Zündzeitpunkt";"32";"°";
"36856.84172";"Abs. Drosselklappenstellung";"32.549019607843135";"%";
"36856.84172";"Eingangsspannung Steuergerät";"14.218";"V";
"36856.84172";"Gaspedalstellung D";"53.333333333333336";"%";
"36856.84172";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36856.84172";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.66";"V";
"36856.84172";"Motordrehzahl";"5376";"rpm";
"36856.84172";"Motordrehzahl x1000";"5.4";"rpm";
"36856.84172";"Zündzeitpunkt";"32";"°";
"36857.0146877";"Abs. Drosselklappenstellung";"32.15686274509804";"%";
"36857.0146877";"Eingangsspannung Steuergerät";"14.296";"V";
"36857.0146877";"Gaspedalstellung D";"52.549019607843135";"%";
"36857.0146877";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"-0.78125";"%";
"36857.0146877";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.465";"V";
"36857.0146877";"Motordrehzahl";"5466";"rpm";
"36857.0146877";"Motordrehzahl x1000";"5.5";"rpm";
"36857.0146877";"Zündzeitpunkt";"33";"°";
"36857.1696429";"Abs. Drosselklappenstellung";"27.058823529411764";"%";
"36857.1696429";"Eingangsspannung Steuergerät";"14.296";"V";
"36857.1696429";"Gaspedalstellung D";"34.90196078431372";"%";
"36857.1696429";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"-0.78125";"%";
"36857.1696429";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.8200000000000001";"V";
"36857.1696429";"Motordrehzahl";"5402";"rpm";
"36857.1696429";"Motordrehzahl x1000";"5.4";"rpm";
"36857.1696429";"Zündzeitpunkt";"41";"°";
"36857.4461817";"Abs. Drosselklappenstellung";"21.96078431372549";"%";
"36857.4461817";"Eingangsspannung Steuergerät";"14.296";"V";
"36857.4461817";"Gaspedalstellung D";"22.745098039215687";"%";
"36857.4461817";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"-0.78125";"%";
"36857.4461817";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.72";"V";
"36857.4461817";"Motordrehzahl";"5352";"rpm";
"36857.4461817";"Motordrehzahl x1000";"5.4";"rpm";
"36857.4461817";"Zündzeitpunkt";"50";"°";
"36857.7620765";"Abs. Drosselklappenstellung";"21.568627450980394";"%";
"36857.7620765";"Eingangsspannung Steuergerät";"14.296";"V";
"36857.7620765";"Gaspedalstellung D";"25.88235294117647";"%";
"36857.7620765";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"-1.5625";"%";
"36857.7620765";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.39";"V";
"36857.7620765";"Motordrehzahl";"5226";"rpm";
"36857.7620765";"Motordrehzahl x1000";"5.2";"rpm";
"36857.7620765";"Zündzeitpunkt";"50";"°";
"36857.9211371";"Abs. Drosselklappenstellung";"22.352941176470587";"%";
"36857.9211371";"Eingangsspannung Steuergerät";"14.296";"V";
"36857.9211371";"Gaspedalstellung D";"24.705882352941178";"%";
"36857.9211371";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"36857.9211371";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.115";"V";
"36857.9211371";"Motordrehzahl";"5294";"rpm";
"36857.9211371";"Motordrehzahl x1000";"5.3";"rpm";
"36857.9211371";"Zündzeitpunkt";"49";"°";
"36858.1106845";"Abs. Drosselklappenstellung";"20.392156862745097";"%";
"36858.1106845";"Eingangsspannung Steuergerät";"14.218";"V";
